CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts,Caste,ComplainantPhone
90170,301103083202690170,202690170,2026-07-21,100375,3083,3,2,8,802,1,20,2026-07-21 12:15:00,2026-07-21 15:23:00,2026-07-21 16:17:00,16.177618,74.806322,The complainant Abhishek Swamy reported that the victim Gopal Byadgi was found dead at the main road during the daytime under circumstances suggesting an accidental fall. Inquest proceedings were conducted and the body was shifted for post-mortem examination. A UDR case has been registered pending final opinion.,,
90171,101343250202690171,202690171,2026-07-23,101126,3250,1,2,5,502,1,67,2026-07-22 13:07:00,2026-07-22 14:14:00,2026-07-23 13:16:00,14.147175,76.393091,The complainant Nagaraj Hegde reported that his identity documents and card credentials were misused by the accused Savitha Patil after an OTP fraud call claiming KYC expiry. Unauthorized transactions were noticed during the business hours. A case under the IT Act has been registered and the service provider has been notified.,,
90172,101013010202690172,202690172,2026-07-21,100051,3010,1,2,4,401,1,1,2026-07-21 12:36:00,2026-07-21 18:09:00,2026-07-21 19:12:00,12.930898,77.561362,"The complainant Lokesh Reddy reported that unknown persons induced him to part with funds on the promise of high returns and business partnership, and cheated him of a gold mangalsutra and cash. The transactions occurred near Vijayanagar PS during business hours. Documents have been seized and a case registered.",,
90173,301143117202690173,202690173,2026-07-06,100524,3117,3,2,8,802,1,27,2026-07-06 15:59:00,2026-07-06 21:16:00,2026-07-07 00:57:00,14.384297,75.884509,The complainant Roopa Poojary reported that the victim Anand Patil was found dead at the main road during the daytime under circumstances suggesting an accidental fall. Inquest proceedings were conducted and the body was shifted for post-mortem examination. A UDR case has been registered pending final opinion.,,
90174,101073062202690174,202690174,2026-07-23,100277,3062,1,2,2,202,1,13,2026-07-23 09:35:00,2026-07-23 11:33:00,2026-07-23 12:44:00,15.319416,75.127596,"The complainant Anitha Swamy stated that her husband and in-laws subjected her to physical and mental cruelty at their residence near Hubballi-Dharwad Rural PS over a prolonged period, including demands for additional dowry. She was treated for injuries after an incident during the daytime. A case has been registered.",,
90175,101093073202690175,202690175,2026-07-23,100333,3073,1,2,4,401,1,17,2026-07-22 15:51:00,2026-07-22 19:25:00,2026-07-23 14:36:00,15.857517,74.517849,"The complainant Shivakumar Hiremath reported that unknown persons induced him to part with funds on the promise of high returns and business partnership, and cheated him of a mobile phone and cash. The transactions occurred near Belagavi North PS during business hours. Documents have been seized and a case registered.",,
90176,101013013202690176,202690176,2026-07-21,100060,3013,1,2,2,202,1,1,2026-07-21 12:39:00,2026-07-21 14:57:00,2026-07-21 16:07:00,12.946086,77.640282,"The complainant Narayana Achar stated that her husband and in-laws subjected her to physical and mental cruelty at their residence near KR Puram PS over a prolonged period, including demands for additional dowry. She was treated for injuries after an incident during the daytime. A case has been registered.",,
90177,101153122202690177,202690177,2026-07-08,100552,3122,1,2,5,503,1,29,2026-07-07 16:50:00,2026-07-07 21:27:00,2026-07-08 17:09:00,13.860157,75.526514,"The complainant Harish Patil reported that unknown persons circulated defamatory and obscene content about the victim Padma Hiremath on social media during the business hours, and sent threatening messages using loan-app threat messages. Screenshots were secured in the presence of witnesses. A case has been registered.",,
90178,101033025202690178,202690178,2026-07-06,100120,3025,1,2,1,103,1,5,2026-07-06 08:08:00,2026-07-06 10:41:00,2026-07-06 21:56:00,12.315727,76.637688,The complainant Ravi Patil stated that a quarrel at the old town lanes during the evening hours escalated and the accused Ramesh Patil assaulted the victim Anitha Swamy with a machete causing grievous injuries. The injured was treated at the taluk hospital. A case has been registered against the accused.,,
90179,101073063202690179,202690179,2026-07-23,100282,3063,1,2,4,401,1,13,2026-07-23 09:24:00,2026-07-23 10:27:00,2026-07-23 12:46:00,15.362688,75.133397,"The complainant Shankar Poojary reported that unknown persons induced him to part with funds on the promise of high returns and business partnership, and cheated him of cash of Rs 42,000 and cash. The transactions occurred near Hubballi-Dharwad Camp PS during business hours. Documents have been seized and a case registered.",,
90180,101013006202690180,202690180,2026-07-23,100029,3006,1,2,3,305,1,2,2026-07-22 17:22:00,2026-07-22 20:12:00,2026-07-23 07:43:00,13.015571,77.559922,The complainant Savitha Shetty reported theft of a gold mangalsutra from an apartment complex during the daytime. unknown persons took advantage of the crowd and escaped. A case has been registered and nearby CCTV cameras are being verified.,,
90181,101013007202690181,202690181,2026-07-21,100034,3007,1,2,6,601,1,2,2026-07-21 14:39:00,2026-07-21 18:16:00,2026-07-21 19:28:00,12.983614,77.560077,"The complainant, PI Raghavendra Angadi of the jurisdictional station, reported that during the evening hours a mob armed with knifes gathered at the old town lanes and indulged in rioting, damaging public property. Lathi-charge was resorted to and the mob dispersed. Cases have been registered against the identified persons.",,
90182,101263192202690182,202690182,2026-07-21,100868,3192,1,1,1,101,1,51,2026-07-21 21:12:00,2026-07-21 21:37:00,2026-07-22 00:03:00,16.313318,75.683803,The complainant Manjunath Desai reported that the victim Nagaraj Kumar was assaulted with a knife at the bus stand vicinity near Bagalkot East PS limits during the evening hours. The victim succumbed to injuries on the spot. the accused Ramesh Angadi and associates fled the scene and a case of murder has been registered. Inquest and scene-of-crime procedures were completed.,,
90183,301013009202690183,202690183,2026-07-08,100045,3009,3,2,8,802,1,1,2026-07-07 19:28:00,2026-07-07 23:04:00,2026-07-08 10:33:00,12.964591,77.536611,The complainant Ravi Murthy reported that the victim Suresh Kulkarni was found dead at the main road during the daytime under circumstances suggesting an accidental fall. Inquest proceedings were conducted and the body was shifted for post-mortem examination. A UDR case has been registered pending final opinion.,,
